distance_between_leaks: 100 foot, number_of_leaks: 2
first_leak_position(foot),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm)
823,117.30815915495275,114.90231331406669,1257.8548947889099,1250.0043145629588
824,117.30821579223702,114.90236464180163,1257.8539275116846,1250.003359492491
825,117.30808870207753,114.90221148345854,1257.855038828287,1250.0044863146352
826,117.30822973773837,114.9023567455186,1257.853116716506,1250.0025748946855
827,117.30814280000155,114.90224827634233,1257.8537737734382,1250.0032467368171
828,117.30822104372488,114.90232365193586,1257.8525620580838,1250.0020468399266
829,117.30802946451922,114.90209871828968,1257.8544029737604,1250.0039044194853
830,117.30812538656693,114.90219376970684,1257.8529912591214,1250.0025042058874
831,117.30818942702065,114.90225333737907,1257.851940235907,1250.0014652576815
832,117.30823418623824,114.90229144535618,1257.8511073515283,1250.0006447924297
833,117.3082667100744,114.90231593555106,1257.850412892781,1249.9999629741067
834,117.30832788509716,114.90237231418655,1257.849394290826,1249.998956498055
835,117.30833557994816,114.90236917014845,1257.848980736797,1249.9985560290806
836,117.30834343926873,114.90236620920022,1257.8485653230898,1249.9981536985345
837,117.30835104290297,114.90236296372694,1257.8481528037546,1249.9977542656773
838,117.30835875587825,114.90235983998762,1257.8477390486432,1249.9973535957445
839,117.30836647434064,114.90235672239281,1257.8473252325455,1249.996952865731
840,117.30837420343988,114.9023536166881,1257.8469112978244,1249.9965520154453
841,117.3083819207018,114.90235049784508,1257.846497498151,1249.9961513015032
842,117.30838964919917,114.90234739155505,1257.84608357292,1249.9957504609815
843,117.30839746387005,114.9023443812206,1257.8456686741322,1249.9953486450281
844,117.30840513178975,114.90234120758511,1257.8452554366402,1249.9949484948404
845,117.30841283631453,114.90233807474382,1257.8448417867135,1249.9945479299495
846,117.3084205551596,114.90233495787807,1257.8444279758785,1249.9941472048968
847,117.30842826506634,114.90233183111725,1257.8440142677955,1249.9937465812218
848,117.30843600044476,114.90232873273473,1257.8436002724704,1249.9933456721071
849,117.30844359056408,114.90232547273615,1257.8431879224208,1249.9929464087265
850,117.30845147389269,114.90232253911495,1257.8427722562133,1249.9925438247692
851,117.3084591690031,114.90231939605432,1257.8423587208697,1249.9921433746915
852,117.30846692314967,114.90231631873608,1257.8419445187558,1249.9917422579376
853,117.3084746178364,114.90231317528645,1257.8415309908364,1249.9913418158317
854,117.30848234891934,114.90231007240195,1257.8411170527947,1249.9909409609945
855,117.30849007191131,114.90230696054283,1257.8407032074358,1249.9905402007275
856,117.30849780113812,114.90230385566117,1257.8402892927184,1249.9901393718258
857,117.3085055335544,114.90230075437897,1257.8398753434717,1249.989738507288
858,117.30851325450239,114.90229764037402,1257.8394615252064,1249.9893377743338
859,117.30845098401842,114.90221662676751,1257.839839555807,1249.9897301471156
860,117.30852873441015,114.90229145480887,1257.8386334630527,1249.9885358806052
861,117.30853642494066,114.90228830708111,1257.8382199929936,1249.988135496106
862,117.3085441641946,114.9022852136233,1257.8378059731217,1249.9877345610537
863,117.30854982170567,114.90227980324697,1257.837415506137,1249.9873572172962
864,117.30855958456492,114.90227896212909,1257.836978595119,1249.9869333540155
865,117.30856734147727,114.9022758884537,1257.8365643795116,1249.9865322230307
866,117.30857504381628,114.90227275408363,1257.8361507827092,1249.9861317115697
867,117.30858278269406,114.90226966042188,1257.8357367738238,1249.9857307876978
868,117.30859052050762,114.90226656562245,1257.835322778324,1249.9853298767607
869,117.30859825131928,114.9022634630753,1257.8349088636376,1249.984929046245
870,117.30860595801006,114.90226033371864,1257.8344952230038,1249.9845284911946
871,117.30861368860705,114.90225723101169,1257.834081313138,1249.984127666741
872,117.3086213907327,114.90225409666834,1257.8336677270656,1249.9837271651304
873,117.30862911833692,114.90225099071192,1257.8332538537447,1249.9833263778978
874,117.30863684701507,114.90224788599942,1257.832839969727,1249.9829255791315
875,117.30864458616857,114.9022447930023,1257.8324259688536,1249.982524661365
876,117.3086522931654,114.9022416642411,1257.8320123327487,1249.9821241114846
877,117.30865963742937,114.90223813181647,1257.8316028020795,1249.9817276718315
878,117.30865278320069,114.9022187966519,1257.8313539073658,1249.9814921247278
879,117.3086752205208,114.90223206272204,1257.8307736238564,1249.980924661679
880,117.30868321835037,114.90222925783593,1257.8303567030475,1249.9805208205262
881,117.30869093371311,114.90222613860581,1257.8299429792974,1249.9801201820728
882,117.30869866588068,114.9022230381237,1257.829529066684,1249.9797193544182
883,117.30870638520386,114.90221992339116,1257.8291153008167,1249.9793186733689
884,117.30871410394666,114.90221680805928,1257.8287015429612,1249.978917999814
885,117.30872183365908,114.90221370497429,1257.828287662218,1249.9785172039883
886,117.30872956248146,114.90221060093981,1257.8278737928874,1249.9781164198564
887,117.3087372628264,114.9022074652589,1257.827460247223,1249.9777159590612
888,117.30874498807404,114.90220435733383,1257.827046421045,1249.9773152179173
889,117.30875270812969,114.9022012436765,1257.8266326552152,1249.9769145365076
890,117.30876041801042,114.90219811873315,1257.8262190055063,1249.976513972398
891,117.3087681662072,114.90219503647836,1257.8258049237356,1249.9761129754345
892,117.30877588085714,114.90219191693377,1257.8253912229939,1249.9757123593922
893,117.30878362339641,114.90218882847358,1257.824977208162,1249.9753114285706
894,117.308791330792,114.90218570093553,1257.8245635921273,1249.9749108981594
895,117.30879907304752,114.90218261224545,1257.8241495830882,1249.974509973336
896,117.30880678339422,114.90217948808076,1257.8237359363986,1249.9741094118644
897,117.30881447638224,114.90217634464005,1257.8233224874348,1249.973709048339
898,117.30882222225432,114.90217326010578,1257.822908441729,1249.973308086409
899,117.30882996068783,114.90217016732663,1257.8224944811964,1249.972907211285
900,117.30883768816057,114.9021670624,1257.8220806462703,1249.9725064606123
901,117.30884540464403,114.90216394527937,1257.8216669369065,1249.9721058366133
902,117.30885312830746,114.90216083619553,1257.8212531477113,1249.9717051322848
903,117.308860867711,114.9021577446748,1257.82083918173,1249.9713042507922
904,117.30886856959464,114.90215461143859,1257.8204256418724,1249.9709037956688
905,117.30887629207956,114.90215150117044,1257.8200118698733,1249.9705031090482
906,117.3088839909516,114.90214836467042,1257.8195983667065,1249.9701026905677
907,117.30889176797628,114.90214531518653,1257.8191839804513,1249.9697013891362
908,117.3088994781008,114.90214219129676,1257.8187703526676,1249.9693008458282
909,117.30890719462155,114.90213907457041,1257.8183566539865,1249.968900231231
910,117.30891491244121,114.90213595932558,1257.8179429416416,1249.9684996042301
911,117.30892262397286,114.90213283713494,1257.8175293020522,1249.9680990485924
912,117.30893035051335,114.90212973168043,1257.817115493827,1249.9676983256848
913,117.30893807566095,114.9021266247252,1257.8167017028147,1249.9672976191582
914,117.30894581188053,114.90212353013119,1257.816287787706,1249.966896789142
915,117.3089535315044,114.90212041711268,1257.8158740619435,1249.9664961481
916,117.30896126068211,114.90211731477405,1257.8154602294549,1249.9660953997184
917,117.3089689810243,114.90211420264015,1257.8150464980993,1249.9656947534029
918,117.30897670359748,114.90211109303155,1257.8146327429545,1249.9652940832589
919,117.308984445278,114.90210800473717,1257.814218773096,1249.964893197343
920,117.30899216028907,114.90210488679817,1257.813805106184,1249.9644926156093
921,117.30899988260335,114.90210177703027,1257.8133913579165,1249.9640919525657
922,117.30900760740104,114.90209867007316,1257.8129775831292,1249.9636912622111
923,117.30901533225929,114.9020955632227,1257.8125638088543,1249.9632905730516
924,117.30902304947013,114.90209244791357,1257.8121501227215,1249.962889970647
925,117.30983961594701,114.90298957571102,1257.8025854533935,1249.9533238317022
926,117.30984734506451,114.9029864737903,1257.8021716345936,1249.9529230959706
927,117.30985506045859,114.90298335662602,1257.8017579722036,1249.9525225187072
928,117.30986278685114,114.9029802517525,1257.8013441867665,1249.9521218173395
929,117.30987052435555,114.90297715929147,1257.800930277005,1249.9517209911903
930,117.30987823359614,114.90297403541052,1257.8005166883015,1249.9513204873704
931,117.3098859724791,114.90297094456066,1257.8001027654832,1249.9509196494957
932,117.30989368672874,114.90296782634506,1257.7996891229625,1249.9505190910681
933,117.30990141101576,114.90296471934283,1257.7992753680164,1249.9501184204971
934,117.30903139563218,114.90198469433838,1257.8087920001135,1249.959663934116
935,117.30903911664214,114.90198158371767,1257.8083782857484,1249.9592633049376
936,117.30904685409847,114.90197849145409,1257.8079643868225,1249.9588624895757
937,117.30905455981215,114.90197536389343,1257.8075508481409,1249.9584620366504
938,117.30906230653511,114.90197228201897,1257.807136846892,1249.9580611203603
939,117.30907000285163,114.90196914409357,1257.80672341744,1249.957660775599
940,117.30907773040329,114.90196604097213,1257.806309635875,1249.9572600787296
941,117.30908545647826,114.90196293625499,1257.8058958725435,1249.9568593993126
942,117.30909317295493,114.90195982089286,1257.8054822189913,1249.9564588307007
943,117.30910089211639,114.90195670856833,1257.8050685365504,1249.9560582322117
944,117.30910860353917,114.9019535876631,1257.8046549428225,1249.9556577241424
945,117.30911635078711,114.90195050667712,1257.8042409450097,1249.9552568111376
946,117.30912406984305,114.90194739436387,1257.8038272680062,1249.9548562179389
947,117.30913180150412,114.90194429611918,1257.8034134493907,1249.9544554838556
948,117.30913952695477,114.90194119100427,1257.802999702519,1249.9540548216078
949,117.3091472594612,114.90193809378837,1257.8025858771762,1249.9536540803933
950,117.30915495433378,114.90193495472188,1257.802172478716,1249.9532537679772
951,117.30916266273778,114.90193183077369,1257.8017589289975,1249.9528533016626
952,117.30917040637738,114.90192874606711,1257.8013449815267,1249.9524524397896
953,117.3091781212851,114.90192562944111,1257.800931360895,1249.9520519028115
954,117.30918584318115,114.90192252062363,1257.800517662208,1249.9516512896319
955,117.30919357201286,114.90191941957784,1257.8001038866062,1249.9512505980276
956,117.30920128805036,114.90191630433618,1257.7996902571538,1249.9508500526379
957,117.30920903085834,114.90191321892401,1257.7992763259356,1249.9504492064204
958,117.30921674038125,114.90191009651747,1257.7988627728278,1249.950048737615
959,117.30922448550088,114.90190701377017,1257.7984488184613,1249.94964786712
960,117.30923220799275,114.90190390587973,1257.7980351212377,1249.9492472546676
961,117.30923991613473,114.90190078205987,1257.797621587727,1249.9488468063091
962,117.30924764523041,114.90189768160879,1257.7972078186854,1249.948446121304
963,117.30925535747733,114.90189456245419,1257.7967942416874,1249.948045627803
964,117.30926308659492,114.90189146210616,1257.7963804748567,1249.9476449462588
965,117.30927080352672,114.90188834824495,1257.7959668473898,1249.9472444033065
966,117.3092785334744,114.9018852489074,1257.7955530739757,1249.9468437149746
967,117.30928624885276,114.90188213340514,1257.7951394667944,1249.9464431921444
968,117.30929398269139,114.90187903848813,1257.7947256521359,1249.9460424619554
969,117.30930170478705,114.90187593054374,1257.7943119716265,1249.9456418663005
970,117.30930943727466,114.9018728342166,1257.7938981751051,1249.9452411531965
971,117.30931714662505,114.9018697121719,1257.7934846414903,1249.9448407048228
972,117.30932486993534,114.90186660570922,1257.7930709513455,1249.9444400993852
973,117.30933258131905,114.90186348602644,1257.7926573977136,1249.9440396290481
974,117.30934032745527,114.90186040505203,1257.792243452,1249.943638768052
975,117.30934804945878,114.90185729726676,1257.791829780711,1249.9432381811941
976,117.30935576121944,114.90185417812093,1257.7914162265547,1249.9428377122026
977,117.30936347835575,114.90185106500468,1257.7910026131576,1249.9424371831751
978,117.30937120855491,114.90184796647186,1257.7905888532882,1249.9420365073163
979,117.3093789402844,114.90184486968542,1257.7901750775054,1249.941635815439
980,117.30938664005693,114.90184173737305,1257.7897616645732,1249.9412354872213
981,117.3093943647532,114.90183863283764,1257.789347970733,1249.9408348787324
982,117.30940207805611,114.90183551567839,1257.7889344076702,1249.940434398872
983,117.30940982214177,114.90183243281129,1257.788520497316,1249.9400335731532
984,117.30941753127296,114.90182931108372,1257.7881069839063,1249.9396331447724
985,117.30942526307871,114.90182621463697,1257.7876932151298,1249.9392324607197
986,117.309432981225,114.90182310303346,1257.7872796025317,1249.9388319323514
987,117.30944071262431,114.90182000622679,1257.7868658414259,1249.938431254757
988,117.30944843948794,114.90181690441085,1257.7864521327037,1249.9380306305063
989,117.3094561444043,114.9018137782115,1257.7860386738223,1249.9376302561757
990,117.30946387234063,114.90181067767033,1257.7856249556937,1249.937229623133
991,117.30947159618184,114.90180757262763,1257.7852112855153,1249.9368290361385
992,117.30947932475925,114.90180447288192,1257.7847975627615,1249.9364283991185
993,117.30948703397517,114.90180135164927,1257.7843840607645,1249.9360279803554
994,117.3094947570554,114.90179824588121,1257.783970403147,1249.9356274070306
995,117.30950248344412,114.90179514383448,1257.7835567092754,1249.9352267981492
996,117.30951022343021,114.90179205697586,1257.7831428632667,1249.934826035071
997,117.30951791947086,114.90178892123737,1257.7827295154882,1249.9344257728571
998,117.30952566044192,114.9017858355572,1257.7823156608852,1249.9340250018724
999,117.30953338412786,114.90178273067701,1257.781902003205,1249.9336244287
1000,117.30954108807862,114.90177960387905,1257.781488570156,1249.9332240799918
1001,117.30954881524708,114.90177650296276,1257.7810748756742,1249.9328234698842
1002,117.30955654796335,114.9017734082625,1257.7806611198164,1249.9324227984905
1003,117.30956426394673,114.90177029497931,1257.780247554494,1249.9320223183774
1004,117.30957199877254,114.90176720272528,1257.7798337777651,1249.9316216242003
1005,117.30957969975263,114.90176407283101,1257.7794203849844,1249.9312213166575
1006,117.30958741128684,114.90176095473427,1257.7790068743655,1249.9308208898292
1007,117.30959515055926,114.90175786753974,1257.778593051011,1249.9304201517914
1008,117.30960288429006,114.9017547742312,1257.778179291908,1249.9300194765317
1009,117.30961060067548,114.90175166165957,1257.7777657303366,1249.9296189992683
1010,117.30961833021013,114.90174856376586,1257.7773520213439,1249.9292183744165
1011,117.30962602523853,114.90174542750609,1257.7769387039973,1249.928818142439
1012,117.30963374838541,114.90174232259477,1257.7765250702303,1249.9284175919004
1013,117.30964147507284,114.901739221664,1257.7761113975994,1249.9280170030195
1014,117.30964921794555,114.90173613878439,1257.7756975431716,1249.927616232888
1015,117.30965694653459,114.90173304005256,1257.7752838515107,1249.9272156256998
1016,117.3096646602666,114.9017299248283,1257.7748703294637,1249.9268151881442
1017,117.30967235179982,114.90172678494316,1257.7744570601112,1249.9264150030492
1018,117.30968009391283,114.9017237014008,1257.7740432198,1249.9260142456026
1019,117.30968782063071,114.90172060075366,1257.7736295547231,1249.9256136657073
1020,117.30969552060334,114.9017174703893,1257.773216193908,1249.9252133892503
1021,117.30970324336732,114.90171436543345,1257.7728025764745,1249.924812856098
1022,117.30971099281705,114.9017112902237,1257.7723886584793,1249.9244120216579
1023,117.30971869358271,114.90170816087345,1257.771975292708,1249.9240117400454
1024,117.30972641743259,114.90170505724976,1257.7715616668727,1249.923611199402
1025,117.3097341478625,114.9017019609978,1257.7711479681154,1249.9232105848766
1026,117.30974187245498,114.90169885829586,1257.770734336861,1249.9228100373407
1027,117.30974960029293,114.90169575924803,1257.7703206701415,1249.9224094545673
1028,117.30975730705651,114.90169263678523,1257.7699072432213,1249.9220091122404
1029,117.30976503817976,114.90168954147715,1257.7694935420632,1249.9216084953007
1030,117.30977274623244,114.90168642053696,1257.7690801032481,1249.9212081408705
1031,117.30978047449409,114.90168332213487,1257.7686664373186,1249.9208075584647
1032,117.30978821303482,114.90168023521275,1257.7682526562312,1249.9204068614395
1033,117.3097959299877,114.90167712430667,1257.7678391208337,1249.920006410372
1034,117.30980362172618,114.9016739853791,1257.7674258719824,1249.9196062464953
1035,117.30981134833317,114.90167088530227,1257.7670122299369,1249.9192056890008
1036,117.30981909525791,114.90166780789176,1257.7665983597574,1249.9188049013424
1037,117.30982679204844,114.90166467472092,1257.7661850580223,1249.9184046836517
1038,117.30983452766208,114.90166158479903,1257.7657713181723,1249.9180040280262
1039,117.30984223064436,114.90165845859751,1257.765357948791,1249.917603744026
1040,117.30984995983975,114.90165536162358,1257.7649442845338,1249.9172031630978
1041,117.30985768242851,114.90165225733502,1257.7645306961817,1249.9168026590019
1042,117.30986540183889,114.90164914955842,1257.7641171453274,1249.916402191418
1043,117.30987313639648,114.90164605867108,1257.7637034241725,1249.916001555251
1044,117.3098808474399,114.90164294166867,1257.7632899706518,1249.915601185158
1045,117.30988857137667,114.90163983905333,1257.7628763724865,1249.9152006711429
1046,117.30989631317256,114.90163675635874,1257.762462573623,1249.9147999560685
1047,117.309904000188,114.90163361273773,1257.7620493959882,1249.914399862918
1048,117.30991172769674,114.90163051422432,1257.7616357613774,1249.9139993129115
1049,117.30991945782024,114.90162741866905,1257.7612220987444,1249.9135987339587
1050,117.30992718536235,114.90162432028544,1257.7608084667434,1249.913198185402
1051,117.30905717130669,114.90064429553792,1257.7703252582883,1249.9227439014487
1052,117.30906489204764,114.90064118961016,1257.7699117063844,1249.9223434347527
1053,117.30907259102358,114.90063805950514,1257.7694984021907,1249.9219432155214
1054,117.30908031635916,114.90063495878836,1257.7690848014981,1249.921542697969
1055,117.30908803713055,114.90063185302759,1257.768671253357,1249.9211422345252
1056,117.3090957561565,114.90062874537148,1257.7682577265437,1249.920741791618
1057,117.3091034676678,114.90062562938562,1257.767844285737,1249.9203414364522
1058,117.309111185624,114.90062252062548,1257.767430773729,1249.9199410083415
1059,117.30911892524863,114.90061943601924,1257.7670170177637,1249.9195403368333
1060,117.30912664025703,114.90061632406174,1257.7666035417592,1249.919139945185
1061,117.30913438249645,114.90061324245197,1257.7661897588664,1249.9187392468027
1062,117.30914209958503,114.90061013290037,1257.765776262126,1249.9183388336905
1063,117.30914981175027,114.90060701790641,1257.765362822371,1249.917938478498
1064,117.30915751552008,114.90060389361398,1257.7649494789357,1249.9175382194471
1065,117.30916524893198,114.90060080235122,1257.764535801405,1249.917137626545
1066,117.30917298112851,114.90059770978553,1257.7641221391334,1249.916737047883
1067,117.30918068148743,114.90059458182462,1257.7637088382721,1249.9163368317802
1068,117.30999725685534,114.90149173262319,1257.7541442369159,1249.9067707127008
1069,117.31000495825326,114.901488605957,1257.7537309264997,1249.906370486088
1070,117.31001269268587,114.90148551609688,1257.7533172435242,1249.9059698871283
1071,117.31002039453877,114.90148239001881,1257.7529039305273,1249.905569658681
1072,117.31002812018987,114.90147929047161,1257.7524903496976,1249.905169161839
1073,117.31003584643548,114.90147619163565,1257.752076763654,1249.9047686587633
1074,117.31004357791099,114.90147309866045,1257.7516631196604,1249.9043680982481
1075,117.31005128217124,114.90146997543555,1257.7512497848836,1249.9039678477366
1076,117.31005902873342,114.90146689932803,1257.750835972696,1249.9035671202826
1077,117.31006673504045,114.90146377846665,1257.7504226175683,1249.9031668493799
1078,117.31007444871527,114.90146066585523,1257.7500091804525,1249.9027664955195
1079,117.31008217363312,114.90145756579464,1257.7495956174603,1249.9023660163464
1080,117.31008989195637,114.9014544584333,1257.7491821302222,1249.901965613822
1081,117.3100976204021,114.90145136239148,1257.7487685301023,1249.9015650966019
1082,117.31010532983309,114.90144824521705,1257.7483551461812,1249.901164797813
1083,117.3101130531222,114.90144514352275,1257.7479416072144,1249.9007643416367
1084,117.31012075723821,114.90144202051769,1257.7475282861365,1249.9003641059537
1085,117.3101284890209,114.90143892836228,1257.7471146536761,1249.8999635563493
1086,117.31013597133878,114.90143555858776,1257.7467038448165,1249.8995658359186
1087,117.31014369183619,114.90143245395507,1257.746290342695,1249.899165417291
1088,117.31015139943311,114.90142933500681,1257.7458769879236,1249.8987651462423
1089,117.31015914221375,114.90142625525033,1257.7454632361219,1249.8983644793375
1090,117.31016683927079,114.90142312465453,1257.7450500031719,1249.8979643307955
1091,117.31017454549418,114.90142000431324,1257.744636668177,1249.8975640785184
1092,117.3101822886595,114.90141692512172,1257.7442229162743,1249.8971634103045
1093,117.3101900096302,114.90141382127409,1257.7438094169306,1249.8967629944752
1094,117.31019770154543,114.90141068512693,1257.7433962476318,1249.8963629097443
1095,117.31020544168537,114.9014076026984,1257.742982534027,1249.8959622797722
1096,117.31021314669665,114.90140448121225,1257.7425692192032,1249.8955620495115
1097,117.31022085291738,114.90140136112166,1257.7421558921903,1249.8951618060603
1098,117.31022857968776,114.90139826394235,1257.741742334032,1249.8947613315597
1099,117.31023629385366,114.90139515277373,1257.7413289196068,1249.894361001779
1100,117.31024402854766,114.90139206450112,1257.7409152744024,1249.8939604400641
1101,117.3102517338647,114.90138894357177,1257.7405019629705,1249.8935602129802
1102,117.31025945028955,114.90138583505261,1257.7400885273212,1249.893159860823
1103,117.31026717707387,114.90138273810051,1257.7396749756238,1249.8927593934861
1104,117.31027488338233,114.90137961840631,1257.7392616570867,1249.8923591589194
1105,117.31028261947014,114.90137653190389,1257.7388480030872,1249.891958587682
1106,117.31029032931231,114.90137341622969,1257.738434647264,1249.8915583156818
1107,117.31029803544506,114.90137029646598,1257.7380213347135,1249.8911580875954
1108,117.31030576352302,114.90136720117529,1257.7376077751844,1249.8907576115814
1109,117.31031347780612,114.90136409057271,1257.737194373181,1249.8903572933805
1110,117.31032121352128,114.90136100386773,1257.7367807301566,1249.8899567335784
1111,117.31032891757326,114.90135788196095,1257.7363674465,1249.889556534476
1112,117.3103366332051,114.90135477298712,1257.7359540333205,1249.8891562052577
1113,117.31034435139367,114.90135166690467,1257.7355405924718,1249.8887558481445
1114,117.31035207093075,114.90134856236685,1257.7351271379775,1249.8883554769147
1115,117.31035978341853,114.90134545002336,1257.7347137642412,1249.8879551874188
1116,117.31036751002553,114.90134235343552,1257.7343002322698,1249.8875547395135
1117,117.31037521926942,114.90133923757237,1257.733886898264,1249.8871544887743
1118,117.31038292628457,114.90133611926697,1257.733473590635,1249.8867542653538
1119,117.31039065782973,114.90133302830529,1257.7330600067949,1249.8863537654772
1120,117.31039837245346,114.90132991855305,1257.7326466157813,1249.8859534587073
1121,117.31040608092373,114.90132680200506,1257.7322332959766,1249.8855532216853
1122,117.31041379672783,114.90132369364768,1257.7318198941748,1249.885152904956
1123,117.31042150431682,114.90132057620656,1257.731406587152,1249.8847526803952
1124,117.31042921992996,114.90131746772754,1257.7309931903842,1249.8843523678795
1125,117.31043695514319,114.90131438110694,1257.7305795731775,1249.8839518345903
1126,117.31044467013795,114.90131127203095,1257.7301661862336,1249.8835515311252
1127,117.31045239801804,114.90130817734419,1257.729752654979,1249.88315108235
1128,117.31046010745315,114.90130506215822,1257.7293393334178,1249.8827508457177
1129,117.31046782592679,114.90130195708193,1257.7289259110896,1249.8823505071075
1130,117.31047553395987,114.90129884043094,1257.7285126083566,1249.8819502877957
1131,117.31048324041728,114.90129572206367,1257.7280993246425,1249.8815500884712
1132,117.31049098002964,114.90129264064217,1257.7276856671413,1249.8811495146879
1133,117.31049867210162,114.90128950635322,1257.727272549103,1249.8807494806324
1134,117.31050640762979,114.90128642047951,1257.7268589407213,1249.8803489548075
1135,117.31051411412224,114.90128330232436,1257.726445662061,1249.8799487604215
1136,117.31052182534965,114.90128018948825,1257.7260323313158,1249.879548512908
1137,117.31052955186847,114.90127709370604,1257.7256188287217,1249.8791480946559
1138,117.31053727251278,114.901273991434,1257.7252053941402,1249.8787477435685
1139,117.3105449708225,114.90127086434836,1257.724792213612,1249.8783476466956
1140,117.31055268941073,114.90126775986936,1257.724378804827,1249.8779473222742
1141,117.31056042782014,114.9012646775058,1257.7239651734549,1249.8775467730634
1142,117.31056814975625,114.90126157683645,1257.7235517294575,1249.87714641378
1143,117.31057583340029,114.90125843360258,1257.7231387202614,1249.8767464882087
1144,117.310583561721,114.90125534012954,1257.7227252068712,1249.8763460587563
1145,117.31059127635912,114.9012522314823,1257.7223118498212,1249.8759457841527
1146,117.31059899810228,114.90124913077055,1257.721898413452,1249.8755454324892
1147,117.31060671721428,114.90124602718099,1257.7214850083908,1249.8751451109417
1148,117.31061442510932,114.90124291114724,1257.7210717314347,1249.874744918276
1149,117.3106221679783,114.90123983408682,1257.7206580603236,1249.8743443300773
1150,117.31062987820312,114.90123672073761,1257.7202447599284,1249.8739441129821
1151,117.31063759208266,114.90123361149827,1257.7198314194745,1249.8735438559597
1152,117.31064529856363,114.90123049406074,1257.719418163915,1249.8731436850478
1153,117.31065298101764,114.90122734993368,1257.7190051818966,1249.8727437864104
1154,117.3106607119798,114.90122425983603,1257.7185916521594,1249.872343339979
1155,117.31066845067153,114.90122117837842,1257.7181780362223,1249.8719428081472
1156,117.31067616725574,114.90121807236604,1257.7177646720825,1249.8715425270652
1157,117.31068386497164,114.9012149453932,1257.717351522539,1249.8711424616195
1158,117.31069159435125,114.90121185370444,1257.7169380162009,1249.8707420387964
1159,117.3106993075254,114.90120874402406,1257.7165246945854,1249.8703418006976
1160,117.31070701299652,114.9012056258164,1257.716111461561,1249.8699416508005
1161,117.31071473155272,114.90120252221182,1257.715698081736,1249.869541354519
1162,117.31072246913742,114.90119943982467,1257.7152844878847,1249.8691408445693
1163,117.3107301540512,114.90119629886416,1257.7148714914633,1249.8687409319596
1164,117.3107378808746,114.90119320458327,1257.7144580220736,1249.8683405469872
1165,117.31074558809013,114.90119008853867,1257.714044776207,1249.8679403832912
1166,117.31075330641949,114.90118698489552,1257.7136314056825,1249.8675400965692
1167,117.30988329560502,114.90020696260113,1257.723148397059,1249.8770860527454
1168,117.3098910269233,114.90020387344559,1257.7227348828924,1249.8766856229847
1169,117.30989874880323,114.90020077382992,1257.72232147705,1249.8762853012447
1170,117.3099064804652,114.90019768514752,1257.721907961843,1249.875884869658
1171,117.30991415648126,114.90019453457452,1257.7214950777159,1249.8754850699
1172,117.30992188700269,114.90019144470963,1257.7210815782048,1249.8750846538533
1173,117.30992960994794,114.90018834645404,1257.720668165679,1249.8746843252143
1174,117.30993732845803,114.90018524330881,1257.7202548048676,1249.8742840476787
1175,117.30994505769227,114.90018215213813,1257.71984132384,1249.8738836506307
1176,117.3099527654893,114.90017903714924,1257.7194280867473,1249.873483498042
1177,117.3099604631222,114.90017591089881,1257.719014966249,1249.8730834608614
1178,117.3099681793336,114.90017280536257,1257.7186016366782,1249.872683215493
1179,117.30997589740802,114.90016970194523,1257.7181882874531,1249.8722829500311
1180,117.30998362065145,114.90016660432613,1257.7177748811807,1249.8718826270826
1181,117.30999132805778,114.90016348912094,1257.7173616553625,1249.8714824852902
1182,117.30999903380679,114.90016037210331,1257.7169484494689,1249.8710823651081
1183,117.31000674924411,114.90015726593063,1257.7165351355952,1249.870682133974
1184,117.31001447254104,114.90015416854602,1257.7161217341957,1249.8702818154854
1185,117.31002219707436,114.90015107256835,1257.7157083198842,1249.869881486026
1186,117.31002990202003,114.9001479548428,1257.7152951286791,1249.8694813785048
1187,117.31003762340397,114.90014485545368,1257.7148817529187,1249.8690810863823
1188,117.31004532978017,114.90014173940249,1257.7144685482208,1249.8686809659052
1189,117.31005304364938,114.9001386317377,1257.7140552601945,1249.8682807613695
1190,117.31006076905683,114.9001355369539,1257.7136418428959,1249.867880428035
1191,117.31006847837628,114.90013242430928,1257.7132286089752,1249.8674802780808
1192,117.31007619239155,114.90012931693705,1257.7128153233905,1249.8670800758428
1193,117.31008389411002,114.90012619592085,1257.7124021782288,1249.8666800144238
1194,117.31009161697193,114.90012309847451,1257.7119887951055,1249.8662797155919
1195,117.31009932765383,114.900119987521,1257.7115755513123,1249.865879555269
1196,117.31010703202611,114.90011686958249,1257.7111623800563,1249.865479468565
1197,117.31011478003954,114.90011380026539,1257.7107487166131,1249.8650788879465
1198,117.31012247868854,114.90011067604749,1257.7103356129383,1249.8646788681833
1199,117.31013018902739,114.90010756488526,1257.7099223784862,1249.8642787170625
1200,117.31013790606104,114.90010446121299,1257.7095090693635,1249.8638784921195
1201,117.3101456275847,114.90010136258549,1257.7090957110727,1249.8634782169945
1202,117.31015336266485,114.9000982790864,1257.7086822006524,1249.8630777900805
1203,117.3101610410358,114.9000951325125,1257.7082693332097,1249.8626780070974
1204,117.31016876295398,114.90009203444727,1257.7078559742083,1249.862277732465
1205,117.31017648548003,114.90008893710807,1257.7074426100332,1249.8618774513693
1206,117.31018418988003,114.90008581963035,1257.707029451971,1249.8614773780664
1207,117.3101919004178,114.90008270903806,1257.7066162261838,1249.861077235005
