,leak_coeff: 0.5,,,
leakage_position (foot),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm)
1458,117.35965311529142,114.93918811037508,1256.702404545642,1251.3014674072856
1459,117.35965819378578,114.93918570661265,1256.7021225589763,1251.3011960660244
1460,117.35966330131566,114.93918333520526,1256.701840244624,1251.3009243964668
1461,117.35966837410535,114.93918092516037,1256.7015583245286,1251.300653121833
1462,117.35967347895507,114.93917855083716,1256.701276042518,1251.3003814846197
1463,117.35967858653486,114.93917617958522,1256.700993730759,1251.3001098175737
1464,117.35968366752081,114.93917377876477,1256.7007117208645,1251.2998384530326
1465,117.35968875555379,114.93917138582205,1256.7004296323287,1251.299567009575
1466,117.35969384573072,114.93916899529955,1256.7001475204163,1251.299295542845
1467,117.35969892775469,114.9391665957352,1256.6998655018433,1251.2990241695468
1468,117.35970400440686,114.9391641902245,1256.699583545054,1251.298752858215
1469,117.35970910943766,114.93916181633769,1256.6993012681155,1251.2984812259908
1470,117.35971420040804,114.93915942683282,1256.699019151293,1251.298209754257
1471,117.3597192836249,114.93915702873011,1256.6987371232867,1251.297938371511
1472,117.3597243809451,114.93915464636098,1256.6984549365995,1251.2976668297524
1473,117.35972947116464,114.9391522561204,1256.6981728313463,1251.2973953696207
1474,117.35973455481658,114.9391498586036,1256.6978908013873,1251.2971239848562
1475,117.35973964291117,114.9391474660655,1256.6976087221833,1251.2968525507374
1476,117.35974474262618,114.93914508649584,1256.6973265125043,1251.296580985897
1477,117.35974981524498,114.93914267679772,1256.6970446104087,1251.2963097293477
1478,117.3597549172104,114.93914029980009,1256.6967623773098,1251.296038141009
1479,117.35976001349219,114.93913791650998,1256.6964802094258,1251.29576661808
1480,117.35976510754662,114.93913553077402,1256.69619806779,1251.295495121404
1481,117.35977018708373,114.93913312891122,1256.695916091512,1251.2952237904033
1482,117.35977529059592,114.93913075376983,1256.6956338449393,1251.294952188528
1483,117.35978037599645,114.93912835850128,1256.6953518042383,1251.2946807930475
1484,117.35978546456306,114.93912596679017,1256.6950697288041,1251.2944093626961
1485,117.35979053948017,114.93912355991895,1256.694787808814,1251.294138088114
1486,117.35979564304543,114.93912118497155,1256.6945055655704,1251.2938664896117
1487,117.35980073179395,114.93911879356361,1256.6942234911544,1251.2935950602043
1488,117.35980580590451,114.93911638589584,1256.6939415832708,1251.293323797728
1489,117.35981092785217,114.93911403151091,1256.693659135076,1251.2930519938516
1490,117.35981600308676,114.9391116251609,1256.6933772165694,1251.2927807206904
1491,117.3598210914149,114.93910923341991,1256.6930951508205,1251.2925093000358
1492,117.35982618380999,114.9391068462393,1256.6928130401602,1251.2922378342687
1493,117.35983127558646,114.93910445840386,1256.692530937412,1251.2919663765308
1494,117.35983635785767,114.93910206002141,1256.6922489432407,1251.291695027562
1495,117.35984144731836,114.93909966967443,1256.6919668688186,1251.2914235981777
1496,117.35984655194439,114.93909729624352,1256.6916846237289,1251.2911519976801
1497,117.35985162492929,114.9390948876242,1256.691402737685,1251.290880757107
1498,117.35985671341797,114.93909249629638,1256.6911206772895,1251.290609341699
1499,117.35986180365067,114.93909010694446,1256.6908385979955,1251.2903379074535
1500,117.35986689518951,114.93908771907894,1256.6905565051231,1251.2900664594806
1501,117.35987198531187,114.93908532967126,1256.6902744291494,1251.2897950284867
1502,117.35987709800331,114.93908296541895,1256.6899920988576,1251.2895233426718
1503,117.359882173604,114.93908055991324,1256.6897101893217,1251.289252078387
1504,117.35988725590468,114.93907816189905,1256.6894282049118,1251.2889807391703
1505,117.3598923510087,114.93907577817062,1256.6891460766315,1251.2887092557464
1506,117.35989742320835,114.93907336897942,1256.6888642086146,1251.288438033089
1507,117.35990251168586,114.93907097794117,1256.688582157401,1251.288166626888
1508,117.35990759129666,114.93906857706688,1256.688300207501,1251.2878953222066
1509,117.35991269895973,114.93906620745271,1256.6880179411353,1251.2876237004027
1510,117.35991778120007,114.93906380957311,1256.6877359634695,1251.2873523678545
1511,117.35992287285018,114.93906142220092,1256.6874538803957,1251.2870809296705
1512,117.35992794005305,114.9390590076494,1256.6871720749145,1251.2868097696767
1513,117.35993305278326,114.93905664380961,1256.6868897553106,1251.286538094462
1514,117.35906035616263,114.93807714243655,1256.696541314595,1251.2962212765804
1515,117.35906544271892,114.93807474950592,1256.6962592940245,1251.2959499014996
1516,117.35907052270113,114.93807234929112,1256.6959773488613,1251.2956786019452
1517,117.35907562509098,114.93806997405244,1256.695695151142,1251.295407049362
1518,117.35908070153788,114.93806756996906,1256.6954132480425,1251.2951357919455
1519,117.35908579667057,114.93806518671944,1256.6951311344355,1251.2948643236512
1520,117.35909087325732,114.93806278285882,1256.6948492317688,1251.2945930666694
1521,117.35909597626853,114.93806040844679,1256.6945670310467,1251.2943215109708
1522,117.35910106273492,114.93805801565043,1256.6942850185671,1251.294050144035
1523,117.35910614619237,114.93805561953947,1256.6940030410965,1251.2937788120735
1524,117.35911125268552,114.93805324910365,1256.6937208040188,1251.2935072199568
1525,117.35911635879354,114.93805087827293,1256.693438572228,1251.2932356332103
1526,117.35912144123269,114.93804848112771,1256.6931566094286,1251.2929643159687
1527,117.35993498382952,114.93894602547999,1256.6837255635944,1251.2835245888905
1528,117.35994006152517,114.9389436231436,1256.6834436555905,1251.2832533261333
1529,117.35994515340346,114.93894123662756,1256.6831615882152,1251.28298190359
1530,117.3599502379947,114.93893884203452,1256.6828796041575,1251.2827105646072
1531,117.35995532412902,114.9389364491921,1256.68259760375,1251.2824392091786
1532,117.35996041160263,114.93893405787459,1256.6823155891277,1251.2821678395246
1533,117.35996549333858,114.93893166020302,1256.6820336405403,1251.281896536008
1534,117.35997059169945,114.93892928107196,1256.6817515047137,1251.2816250448873
1535,117.35997567805018,114.93892688860497,1256.6814695058345,1251.2813536910157
1536,117.35998076359407,114.93892449527266,1256.6811875171686,1251.2810823473746
1537,117.35998584753827,114.9389221001941,1256.6809055475544,1251.2808110227795
1538,117.35999093810021,114.93891971251551,1256.6806235041026,1251.280539624149
1539,117.35999602560891,114.93891732147199,1256.6803414961257,1251.2802682611505
1540,117.36000111562338,114.93891493325125,1256.6800594608562,1251.2799968707343
1541,117.3600062049053,114.93891254424814,1256.6797774349197,1251.279725489685
1542,117.36001128278114,114.93891014258199,1256.6794955390326,1251.2794542389945
1543,117.36001639673302,114.93890778110803,1256.6792132358914,1251.2791825801282
1544,117.36002146660975,114.93890537060449,1256.6789314325997,1251.2789114221787
1545,117.36002656537944,114.93890299229726,1256.6786493032707,1251.2786399375434
1546,117.3600316496562,114.93890059789132,1256.678367338948,1251.2783686181956
1547,117.360036725186,114.93889819378144,1256.678085474714,1251.2780973991223
1548,117.36004181381765,114.93889580428973,1256.6778034631607,1251.2778260324642
1549,117.36004692228471,114.93889343691144,1256.6775212281489,1251.2775544418703
1550,117.3600520169269,114.93889105417787,1256.6772391505613,1251.2772830090285
1551,117.36005709881167,114.93888865727659,1256.6769572183834,1251.2770117218965
1552,117.3600621854753,114.9388862657283,1256.6766752331757,1251.276740381585
1553,117.36006727439535,114.93888387672528,1256.6763932234162,1251.2764690167046
1554,117.36007235524525,114.93888147877318,1256.6761113059783,1251.276197744263
1555,117.36007745606418,114.93887910308273,1256.6758291635829,1251.275926246435
1556,117.36008253835682,114.9388767068036,1256.675547231807,1251.275654959676
1557,117.3600876259862,114.9388743164982,1256.675265240695,1251.2753836134455
1558,117.36009270500547,114.93887191664187,1256.674983348064,1251.275112365866
1559,117.36009779843901,114.93886953286501,1256.6747012932383,1251.2748409557776
1560,117.36010287392303,114.93886712914076,1256.6744194425492,1251.2745697503024
1561,117.36010798810223,114.93886476852343,1256.6741371551009,1251.274298107008
1562,117.36011305345552,114.93886235358974,1256.6738554210417,1251.2740270183756
1563,117.3601181526892,114.93885997640349,1256.6735733046619,1251.2737555465267
1564,117.36012322574628,114.93885757011144,1256.6732914855595,1251.2734843726366
1565,117.36012832664156,114.93885519484274,1256.6730093523238,1251.27321288387
1566,117.36013340505725,114.93885279458283,1256.6727274745597,1251.2729416512304
1567,117.36013848668625,114.93885039793346,1256.6724455614801,1251.2726703831293
1568,117.36014358082792,114.93884801524743,1256.672163507693,1251.2723989740055
1569,117.36014868936257,114.93884564861554,1256.6718812921372,1251.2721274027679
1570,117.36015375522663,114.9388432345185,1256.6715995604454,1251.2718563164233
1571,117.3601588585639,114.9388408621681,1256.6713174057188,1251.271584806162
1572,117.36016394458532,114.93883847057651,1256.6710354479287,1251.271313493225
1573,117.36016904654103,114.93883609675589,1256.670753310818,1251.2710420005833
1574,117.36017411576324,114.93883368653093,1256.6704715452252,1251.2707708801956
1575,117.36017920341375,114.93883129685383,1256.670189571969,1251.2704995517715
1576,117.36018428177348,114.93882889686824,1256.669907704883,1251.2702283297053
1577,117.36018938099562,114.93882652013885,1256.6696256027617,1251.2699568721023
1578,117.36019447384834,114.93882413635288,1256.669343573725,1251.2696854877356
1579,117.36019955048647,114.93882173455071,1256.6690617292043,1251.2694142883097
1580,117.36020465748369,114.9388193665772,1256.6687795421024,1251.2691427455104
1581,117.36020973714766,114.93881696821087,1256.6684976653419,1251.2688715137201
1582,117.36021482614997,114.93881458027327,1256.6682156838924,1251.2686001770228
1583,117.36021990954265,114.93881218612476,1256.667933766936,1251.2683289049583
1584,117.36022499877659,114.93880979851184,1256.6676517849241,1251.2680575676688
1585,117.3602300829923,114.93880740534662,1256.6673698606855,1251.2677862882786
1586,117.36023517318328,114.93880501886625,1256.667087869844,1251.2675149421418
1587,117.36024026374183,114.93880263282877,1256.6668058758557,1251.2672435928173
1588,117.36024535285183,114.9388002452124,1256.6665238992452,1251.2669722609362
1589,117.36025043483566,114.93879784969667,1256.6662420043428,1251.2667010109083
1590,117.36025551175078,114.93879544857286,1256.665960167706,1251.2664298193229
1591,117.36026061905432,114.93879308130956,1256.6656779882478,1251.2661582841063
1592,117.36026573176439,114.9387907200981,1256.6653957485842,1251.2658866886004
1593,117.36027080161406,114.93878831120918,1256.6651139950768,1251.2656155802238
1594,117.36027587701719,114.93878590853643,1256.6648321796013,1251.265344409818
1595,117.36028093618586,114.93878348782538,1256.6645505489494,1251.265073424545
1596,117.36028604269916,114.9387811198502,1256.664268383431,1251.2648019033447
1597,117.36029112499337,114.93877872494923,1256.6639864930323,1251.2645306577601
1598,117.3602962152004,114.93877633888926,1256.6637045141126,1251.26425932355
1599,117.36030127828745,114.9387739226744,1256.663422843113,1251.263988297855
1600,117.3603063868121,114.9387715570719,1256.6631406589822,1251.263716757894
1601,117.36031147593768,114.93876916990952,1256.6628586952943,1251.2634454388728
1602,117.36031654328231,114.93876675853451,1256.6625769791124,1251.2631743679522
1603,117.36032165771744,114.93876439961224,1256.662294731088,1251.2629027639591
1604,117.36032675043897,114.9387620165535,1256.662012729725,1251.2626314071665
1605,117.36033182966347,114.93875961850341,1256.6617308821847,1251.2623602045012
1606,117.36033690444117,114.93875721553712,1256.661449085911,1251.2620890532687
1607,117.36034200966891,114.93875484650005,1256.661166946118,1251.2618175576902
1608,117.36034709932507,114.93875246016268,1256.6608849835127,1251.261546239762
1609,117.36035219618911,114.93875008188279,1256.6606029403474,1251.2612748410372
1610,117.36035726480905,114.93874767219614,1256.660321217845,1251.2610037636491
1611,117.3603623597987,114.93874529189624,1256.660039197938,1251.2607323882728
1612,117.36036743092738,114.9387428850698,1256.65975744904,1251.260461284388
1613,117.36037253218423,114.93874051181365,1256.659475360192,1251.2601898399298
1614,117.3603776182086,114.93873812163544,1256.6591934447183,1251.259918569158
1615,117.36038267524567,114.93873569922312,1256.6589118583618,1251.2596476281374
1616,117.3603877921195,114.93873334345174,1256.6586295958027,1251.2593760095972
1617,117.36039286864136,114.93873094279641,1256.6583477909044,1251.2591048496083
1618,117.36039795549843,114.93872855367893,1256.6580658700952,1251.2588335734586
1619,117.3604030483244,114.93872617123954,1256.6577838827325,1251.2585622305976
1620,117.36040814381191,114.93872379179638,1256.6575018662636,1251.2582908585648
1621,117.3604132043521,114.9387213734849,1256.6572202462798,1251.2580198838746
1622,117.36041830732943,114.93871900244636,1256.6569381470506,1251.2577484288975
1623,117.36042338471513,114.93871660295387,1256.6566563384322,1251.2574772651628
1624,117.36042847316928,114.93871421581554,1256.65637440563,1251.2572059769286
1625,117.36043354659172,114.93871181197846,1256.6560926438601,1251.256934860157
1626,117.36043867484318,114.93870946920852,1256.6558102626118,1251.2566631225552
1627,117.36044373042299,114.93870704557573,1256.655528704909,1251.2563922102586
1628,117.36044878903364,114.93870462535155,1256.65524711382,1251.2561212644569
1629,117.36045391885163,114.93870228442611,1256.654964717876,1251.2558495121
1630,117.36045898918255,114.93869987731529,1256.654682996158,1251.2555784354377
1631,117.36046408297929,114.93869749635934,1256.6544010099126,1251.2553070936312
1632,117.36046915390615,114.93869508997935,1256.6541192834786,1251.2550360121713
1633,117.36047424025396,114.93869270079851,1256.6538373835767,1251.2547647568654
1634,117.36047934508491,114.9386903322261,1256.6535552754447,1251.2544932929509
1635,117.36048443665469,114.93868794892539,1256.6532733184422,1251.2542219804254
1636,117.36048950009219,114.9386855343425,1256.6529916808072,1251.2539509879648
1637,117.36049459285243,114.93868315243438,1256.6527097123203,1251.2536796639229
1638,117.36049968345631,114.93868076815896,1256.6524277693065,1251.2534083653843
